"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1609","209861_s_at","METAP2","10988","methionyl aminopeptidase 2",4.47369603103772,3.54873355287641,11.1704939155909,5.33156891120037e-12,3.0393638306187e-10,17.4505001810946
"1610","209875_s_at","SPP1","6696","secreted phosphoprotein 1",-0.89273297071139,3.27831456676474,-1.57023047514898,0.127254240850153,0.154923211794954,-5.71700311163037
"1611","209879_at","SELPLG","6404","selectin P ligand",-3.63722980899594,5.7101399535871,-9.42648215948885,2.57864287093655e-10,6.80390932677833e-09,13.6409760648458
"1612","209890_at","TSPAN5","10098","tetraspanin 5",-1.58234298392121,5.84899761567854,-4.14484968120476,0.000271319253927234,0.00071635183214996,-0.0383615340844319
"1613","209891_at","SPC25","57405","SPC25 component of NDC80 kinetochore complex",0.927143584978581,3.26407015131176,2.45385075701256,0.0204055453048204,0.0297497964592127,-4.12892466399025
"1614","209892_at","FUT4","2526","fucosyltransferase 4",-1.27520131987173,2.9568398414847,-2.75072198897215,0.0101567877997763,0.0160230372597486,-3.48924041207036
"1615","209903_s_at","ATR","545","ATR serine/threonine kinase",1.89802603860311,5.31325963818524,2.99608539704265,0.00556685396756382,0.00958353495396807,-2.92896745545541
"1616","209906_at","C3AR1","719","complement C3a receptor 1",-2.15939856594374,5.62675759890998,-4.61709322613847,7.4061762432634e-05,0.000238236920271349,1.22689739339171
"1617","209907_s_at","ITSN2","50618","intersectin 2",2.1922661636231,4.55403851468077,6.66015158399883,2.7054135537361e-07,2.28488588209888e-06,6.75966152119279
"1618","209911_x_at","HIST1H2BD","3017","histone cluster 1 H2B family member d",-1.428219779599,3.69088287926907,-4.96819620181793,2.79966054322974e-05,0.000103976353385635,2.18015761507283
"1619","209916_at","DHTKD1","55526","dehydrogenase E1 and transketolase domain containing 1",1.36934034343516,3.72410275570293,2.80601851424316,0.00888572633134738,0.0142687657914278,-3.36530295882902
"1620","209921_at","SLC7A11","23657","solute carrier family 7 member 11",-0.839117518514347,2.74711225280597,-2.83873077264176,0.00820579137054474,0.0133629607756713,-3.29132629499711
"1621","209924_at","CCL18","6362","C-C motif chemokine ligand 18",-6.53334254549715,7.90552416012617,-9.34261419756753,3.13821017989692e-10,8.01832563053409e-09,13.4473189236245
"1622","209933_s_at","CD300A","11314","CD300a molecule",-1.2360270690662,4.70043775240563,-3.51140836351764,0.00148523918083868,0.00305757805866688,-1.67713420355218
"1623","209949_at","NCF2","4688","neutrophil cytosolic factor 2",-2.50096762441217,5.4707881732632,-5.7428515819054,3.27993542177947e-06,1.75844612187566e-05,4.29191265252179
"1624","209969_s_at","STAT1","6772","signal transducer and activator of transcription 1",-4.35189158603523,9.08617835423305,-13.695106139632,3.67743506924267e-14,6.74809335206031e-12,22.2780141529179
"1625","209995_s_at","TCL1A","8115","T cell leukemia/lymphoma 1A",5.85242917177207,5.70005867677411,11.5761694083949,2.28299772130612e-12,1.51089537719882e-10,18.2787719453311
"1626","209998_at","PIGO","84720","phosphatidylinositol glycan anchor biosynthesis class O",-0.550857354954067,3.90373238077904,-1.53429792269708,0.135839698473481,0.164039743564895,-5.76972520872499
"1627","210001_s_at","SOCS1","8651","suppressor of cytokine signaling 1",-1.27149569792873,6.56108563542911,-3.07948968612224,0.00451744788921235,0.00795677885198528,-2.73276857469502
"1628","210017_at","MALT1","10892","MALT1 paracaspase",2.26589326987219,3.30977827269391,6.96010549186348,1.21666701272572e-07,1.17223979245197e-06,7.55110443766987
"1629","210024_s_at","UBE2E3","10477","ubiquitin conjugating enzyme E2 E3",0.788197120597483,3.45656659047933,2.01981259809353,0.052766654058928,0.0695913042913729,-4.97471116100878
"1630","210026_s_at","CARD10","29775","caspase recruitment domain family member 10",-1.43684490564566,3.79036597963021,-2.58897376558347,0.0149189754053794,0.0224814870143772,-3.84335588379503
"1631","210029_at","IDO1","3620","indoleamine 2,3-dioxygenase 1",-1.3665942465641,4.22275913891051,-3.12675480323527,0.0040094090115251,0.0071461298805858,-2.62038708331166
"1632","210042_s_at","CTSZ","1522","cathepsin Z",-1.92125911067999,4.5800033681063,-3.90274835611459,0.000523430181167539,0.00125405794740258,-0.674667355893696
"1633","210044_s_at","LYL1","4066","LYL1 basic helix-loop-helix family member",1.83824968506577,6.6514050874136,5.32472127982859,1.04150974890541e-05,4.54548633116881e-05,3.15251089045526
"1634","210046_s_at","IDH2","3418","isocitrate dehydrogenase (NADP(+)) 2, mitochondrial",0.0985184256544445,6.03862182317495,0.307790306727631,0.760450733912083,0.785753676171763,-6.88052448950544
"1635","210052_s_at","TPX2","22974","TPX2 microtubule nucleation factor",1.61019261753603,4.40746774155679,4.5076429435748,0.000100205989156397,0.000306463316836648,0.931479928852395
"1636","210053_at","TAF5","6877","TATA-box binding protein associated factor 5",2.64664338622584,3.41563861413004,8.03687836379335,7.52309241574796e-09,1.12069092554887e-07,10.307659496387
"1637","210072_at","CCL19","6363","C-C motif chemokine ligand 19",-1.61952665746963,4.42853283644996,-3.80809959363725,0.000675251141795831,0.00155415556409907,-0.920389041551196
"1638","210095_s_at","IGFBP3","3486","insulin like growth factor binding protein 3",-0.773892658806976,2.96674825342474,-2.03138062772649,0.0515091608637872,0.0680217475980075,-4.95371089681899
"1639","210102_at","VWA5A","4013","von Willebrand factor A domain containing 5A",-2.16547768249648,4.01097884650296,-4.8179009107612,4.24740145087239e-05,0.000148714307521005,1.77126522759765
"1640","210105_s_at","FYN","2534","FYN proto-oncogene, Src family tyrosine kinase",-0.786491972992828,5.74386531199437,-1.86265093044204,0.0727124259200154,0.0930986563397089,-5.25092328939397
"1641","210111_s_at","KLHDC10","23008","kelch domain containing 10",1.50950700627717,5.45630359343005,3.43765556365739,0.00180177979945188,0.00360900273267484,-1.86162268420874
"1642","210114_at","INVS","27130","inversin",1.84920517719838,4.53825438650084,4.73736573761117,5.30930193395643e-05,0.000180266206117596,1.55262654635218
"1643","210136_at","MBP","4155","myelin basic protein",-0.390097828055242,4.93580990028338,-0.578796984955652,0.567213202714246,0.600062814297015,-6.75831392400859
"1644","210140_at","CST7","8530","cystatin F",-3.26351386175341,5.42134669685573,-6.95179697929711,1.24373801982126e-07,1.19262954537254e-06,7.5293071924652
"1645","210164_at","GZMB","3002","granzyme B",-3.9678559663523,5.71917351855561,-6.29966891152778,7.15284400402564e-07,4.98722473993981e-06,5.79727606193597
"1646","210172_at","SF1","7536","splicing factor 1",0.000387652219468571,3.46246886642257,0.000891836280158662,0.999294549579883,0.999294549579883,-6.92899108376837
"1647","210184_at","ITGAX","3687","integrin subunit alpha X",-1.25605524632592,3.96132799044722,-3.67919887583631,0.000952952849492993,0.00208400360422709,-1.25184826315602
"1648","210211_s_at","HSP90AA1","3320","heat shock protein 90 alpha family class A member 1",1.53238094402575,7.60608929259238,2.93558307023156,0.00646878395769991,0.0108765018064284,-3.06953588948519
"1649","210220_at","FZD2","2535","frizzled class receptor 2",-1.56175535033173,3.74293551341316,-3.32427051531731,0.00241897850632635,0.00461503602553851,-2.14205257695824
"1650","210250_x_at","ADSL","158","adenylosuccinate lyase",0.717665437095677,5.97819941221268,1.80327082398575,0.0817887665246243,0.103570028375128,-5.35073933971613
"1651","210258_at","RGS13","6003","regulator of G protein signaling 13",7.1928528695397,4.4334974580635,17.8784308345456,3.68525362054055e-17,2.47956147768704e-14,28.8025021952219
"1652","210266_s_at","TRIM33","51592","tripartite motif containing 33",2.41458141145389,5.04955842308203,6.08031238817012,1.29972595584031e-06,8.13978313749716e-06,5.20654976814421
"1653","210275_s_at","ZFAND5","7763","zinc finger AN1-type containing 5",0.274087902995907,5.95849703119049,0.647075389318629,0.52269340146486,0.558083380511409,-6.71597891752348
"1654","210279_at","GPR18","2841","G protein-coupled receptor 18",4.72177867552138,5.39471129445255,11.8270082065148,1.36448160965022e-12,1.10168245163159e-10,18.7804289173889
"1655","210296_s_at","PEX2","5828","peroxisomal biogenesis factor 2",0.716580436976476,3.46024497325812,1.99951344320877,0.0550386000044846,0.0722806858224152,-5.01134389275593
"1656","210314_x_at","TNFSF13","8741","TNF superfamily member 13",-2.57102177774832,5.28548884355525,-5.63859941331631,4.37186304697944e-06,2.19790923046775e-05,4.00826767341311
"1657","210321_at","GZMH","2999","granzyme H",-2.39418338628163,5.13514017630265,-3.74419738830668,0.000801287376539954,0.00179611168189439,-1.08519052903588
"1658","210346_s_at","CLK4","57396","CDC like kinase 4",1.71453492278259,3.49232514074542,4.562227046572,8.61881107080849e-05,0.000268280301063729,1.07867608603615
"1659","210347_s_at","BCL11A","53335","BAF chromatin remodeling complex subunit BCL11A",2.67120645974496,5.91582380343117,6.55806930262814,3.55846728365706e-07,2.82230499491622e-06,6.48829794902112
"1660","210385_s_at","ERAP1","51752","endoplasmic reticulum aminopeptidase 1",-0.105570910314378,3.64800152628902,-0.233486350439133,0.817030835556252,0.837358081528456,-6.90108123287925
"1661","210439_at","ICOS","29851","inducible T cell costimulator",-2.44134316402464,4.2091156360985,-5.46801185617118,7.0042350331401e-06,3.27648862442486e-05,3.54340990420316
"1662","210445_at","FABP6","2172","fatty acid binding protein 6",-1.78500083635456,4.9025263468722,-2.80002303525165,0.00901595055036218,0.0144628403941961,-3.37880882469989
"1663","210448_s_at","P2RX5","5026","purinergic receptor P2X 5",4.31653978662312,7.87738488391586,10.2088569041167,4.31445787925903e-11,1.6127283757934e-09,15.4008668588882
"1664","210469_at","DLG5","9231","discs large MAGUK scaffold protein 5",0.625601031574125,4.34185445281363,1.36482256025443,0.182848409973028,0.214145352788254,-6.00422216264661
"1665","210512_s_at","VEGFA","7422","vascular endothelial growth factor A",-2.27206622286946,3.86768628949181,-4.66682176528012,6.45438529864723e-05,0.000212531431081883,1.36144849184957
"1666","210517_s_at","AKAP12","9590","A-kinase anchoring protein 12",-0.495944663391823,2.47630951067043,-1.45789719945193,0.15565831346031,0.185145152178811,-5.87836499874582
"1667","210519_s_at","NQO1","1728","NAD(P)H quinone dehydrogenase 1",-0.893164173300226,2.95421368602237,-2.71892894942033,0.0109627712166207,0.0171670703652047,-3.55985144086164
"1668","210532_s_at","ATP5MPL","9556","ATP synthase membrane subunit 6.8PL",-1.71213652350252,6.00358871983474,-4.94702210328367,2.96903758370427e-05,0.000109461230369079,2.12249517603013
"1669","210538_s_at","BIRC3","330","baculoviral IAP repeat containing 3",0.430278396013403,5.22828200570254,0.763668649154112,0.451258706761756,0.488141053016957,-6.63313933745032
"1670","210563_x_at","CFLAR","8837","CASP8 and FADD like apoptosis regulator",-2.63148595687466,6.30139999526257,-4.23933145583994,0.000209558073706837,0.000579442427092123,0.212571842249743
"1671","210587_at","INHBE","83729","inhibin subunit beta E",-1.2069181522948,3.06423555503128,-2.63873775643255,0.0132688381106664,0.020244255273152,-3.73578534958037
"1672","210589_s_at","GBAP1","2630","glucosylceramidase beta pseudogene 1",-1.04646281439666,6.13896874275894,-2.82823132625434,0.00841850144540918,0.0136378372131288,-3.31512260909696
"1673","210609_s_at","TP53I3","9540","tumor protein p53 inducible protein 3",-0.802264765385605,3.94027482722217,-2.16743369469467,0.0385881807932251,0.0525930067056886,-4.70011977111258
"1674","210630_s_at","RAD52","5893","RAD52 homolog, DNA repair protein",0.937805311773357,2.52776544495069,2.6183042015612,0.0139247373379213,0.0211331445989429,-3.7801065840995
"1675","210644_s_at","LAIR1","3903","leukocyte associated immunoglobulin like receptor 1",-3.33104171199583,5.34147596394693,-8.12841170856176,5.9775460102919e-09,9.17541948423893e-08,10.5352718223844
"1676","210652_s_at","TTC39A","22996","tetratricopeptide repeat domain 39A",-2.07344321004356,4.38712134172925,-4.1973368217753,0.00023507831045702,0.000636066447262057,0.100876936220778
"1677","210694_s_at","MID1","4281","midline 1",1.23688913741684,3.29186335124604,3.75656253030928,0.000775229113586011,0.00174935714452025,-1.05337344570963
"1678","210701_at","CFDP1","10428","craniofacial development protein 1",2.07606101899117,4.40260363055681,6.17295509486914,1.00949123347806e-06,6.65901325090024e-06,5.45645548088611
"1679","210715_s_at","SPINT2","10653","serine peptidase inhibitor, Kunitz type 2",-1.56592980478545,5.47515470351718,-3.21829461415091,0.00317646328543801,0.00586614011130523,-2.40039181328216
"1680","210740_s_at","ITPK1","3705","inositol-tetrakisphosphate 1-kinase",-2.27646102949084,6.85965822893276,-8.24158893425959,4.50487368024866e-09,7.38051914184168e-08,10.8151708700274
"1681","210757_x_at","DAB2","1601","DAB adaptor protein 2",-2.08488104356983,4.65763888757518,-4.06700104492873,0.000335423103682046,0.000857570025056631,-0.244083994784528
"1682","210774_s_at","NCOA4","8031","nuclear receptor coactivator 4",1.2367492385993,8.78037107206548,3.29072928984331,0.00263763147534795,0.0049734321653338,-2.22422422155213
"1683","210788_s_at","DHRS7","51635","dehydrogenase/reductase 7",-1.45524157083732,3.56267988579079,-4.47320731026043,0.000110190184653293,0.000333461600783617,0.838763723488841
"1684","210825_s_at","PEBP1","5037","phosphatidylethanolamine binding protein 1",-0.195652915912811,6.66340274443013,-0.530659703641747,0.599711842189581,0.630314164779833,-6.78539034253505
"1685","210835_s_at","CTBP2","1488","C-terminal binding protein 2",-1.02238488258226,6.04790873779603,-2.70037738053527,0.0114603046714069,0.0178492476691627,-3.60083088387893
"1686","210845_s_at","PLAUR","5329","plasminogen activator, urokinase receptor",-1.09796783443914,4.28034062040833,-3.34313819633623,0.00230376088209318,0.00442449223644633,-2.09566819383584
"1687","210858_x_at","ATM","472","ATM serine/threonine kinase",2.83987819810774,5.34712579056287,6.93635298180925,1.29569465511105e-07,1.23950694850315e-06,7.4887705557328
"1688","210889_s_at","FCGR2B","2213","Fc fragment of IgG receptor IIb",0.864088611939261,3.88837574985,1.83878085807284,0.0762512545969298,0.0971980785626162,-5.29135471139758
"1689","210907_s_at","PDCD10","11235","programmed cell death 10",1.64252096579504,6.25350490711967,3.06591107883586,0.00467439153742585,0.0081974451071191,-2.76489666821479
"1690","210933_s_at","FSCN1","6624","fascin actin-bundling protein 1",-1.20570400630269,4.54564779987653,-4.21726608806846,0.000222606172530688,0.00060884899627804,0.153852302258378
"1691","210944_s_at","CAPN3","825","calpain 3",-1.10769431143532,5.14758701029536,-2.69218596897252,0.0116866330331169,0.0181597142242853,-3.61887244199458
"1692","210946_at","PLPP1","8611","phospholipid phosphatase 1",-1.00337798694531,5.4627122451181,-2.10319985479941,0.044277150816445,0.0595029486837511,-4.82134514398389
"1693","210962_s_at","AKAP9","10142","A-kinase anchoring protein 9",1.12832843027515,3.8805555656066,3.48461482109648,0.00159345026564422,0.00325709302400289,-1.74433862135795
"1694","210976_s_at","PFKM","5213","phosphofructokinase, muscle",1.19756504418588,6.52427510582688,3.44606466323852,0.00176263204933164,0.00354546366873534,-1.84066802109356
"1695","210986_s_at","TPM1","7168","tropomyosin 1",-1.35618552796009,4.1241799774854,-2.86438812405743,0.00770709172094348,0.012694218391452,-3.23296916015515
"1696","210993_s_at","SMAD1","4086","SMAD family member 1",-0.682210313815152,3.0725659030349,-2.17439646821887,0.0380125350310348,0.0518609678676199,-4.6868214918092
"1697","210996_s_at","YWHAE","7531","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon",0.640291718212636,5.07650746920361,1.70716149371033,0.0985230917610876,0.122644995818536,-5.5068018359085
"1698","210997_at","HGF","3082","hepatocyte growth factor",-2.98312548524518,3.53903697080139,-2.91718840863769,0.00676934890435811,0.0113346584516357,-3.11197040240378
"1699","211005_at","LAT","27040","linker for activation of T cells",-4.14429553215163,8.13731612946964,-10.5209217421959,2.16146073007325e-11,9.28278400777204e-10,16.0795329134151
"1700","211023_at","PDHB","5162","pyruvate dehydrogenase E1 beta subunit",1.5972348773178,7.79180543217026,4.19964690716556,0.000233598009331137,0.000635040514255756,0.107014587098479
"1701","211026_s_at","MGLL","11343","monoglyceride lipase",-1.27229487656859,5.64321036096827,-3.05972204774251,0.00474763566472897,0.00830424834424214,-2.77951674902557
"1702","211038_s_at","CROCCP2","84809","CROCC pseudogene 2",2.38536360215418,7.21388021452958,6.08358584035319,1.28815756169487e-06,8.11278015064301e-06,5.21538979228951
"1703","211063_s_at","NCK1","4690","NCK adaptor protein 1",0.718324423586977,3.83781790028202,1.97571511651122,0.0578110781751451,0.0756264817216658,-5.05393539169136
"1704","211068_x_at","WASHC2C","253725","WASH complex subunit 2C",1.3743266287034,6.03470775659521,3.75104315933021,0.000786756790178491,0.00176845053560722,-1.06757984196816
"1705","211074_at","FOLR1","2348","folate receptor 1",-1.69101465153596,5.33327545890428,-4.66754326708583,6.4415118551045e-05,0.000212280680482097,1.36340204106133
"1706","211075_s_at","CD47","961","CD47 molecule",-0.467651609081903,5.47419157768573,-0.832482450776321,0.41196801732361,0.449005098794658,-6.57808100038555
"1707","211105_s_at","NFATC1","4772","nuclear factor of activated T cells 1",2.69479173452026,4.18251790425478,8.57009036549252,2.00094347028846e-09,3.77467700446473e-08,11.6178517512664
"1708","211137_s_at","ATP2C1","27032","ATPase secretory pathway Ca2+ transporting 1",0.464979133357167,2.91798842127941,1.18897705444199,0.244133101299592,0.279751725786674,-6.22188670487379
"1709","211185_s_at","SF3B1","23451","splicing factor 3b subunit 1",1.93523253816981,7.48816860229192,3.89578397133155,0.000533356407916651,0.00127263209438242,-0.692810989155236
"1710","211269_s_at","IL2RA","3559","interleukin 2 receptor subunit alpha",-4.43683067045153,5.80297843105703,-7.97285153365405,8.84167533354445e-09,1.29325519280866e-07,10.1477923137485
"1711","211275_s_at","GYG1","2992","glycogenin 1",-0.749477800011158,7.21007376444652,-1.84667978909324,0.0750641734449847,0.0958059020541901,-5.27802078818292
"1712","211285_s_at","UBE3A","7337","ubiquitin protein ligase E3A",2.0496165047467,5.73810617781696,6.28570041573162,7.42923349841866e-07,5.15323292665225e-06,5.75976454820323
"1713","211297_s_at","CDK7","1022","cyclin dependent kinase 7",0.453195032035678,4.43373241955711,1.22722978147746,0.229646348385201,0.264502798411143,-6.17682280579792
"1714","211368_s_at","CASP1","834","caspase 1",-1.9037878910684,3.9793685375865,-3.354778556729,0.00223533402634064,0.00430947634400055,-2.06699455133799
"1715","211373_s_at","PSEN2","5664","presenilin 2",-2.76712258701834,5.72088366720441,-8.72236889194208,1.38019295101132e-09,2.73129359962388e-08,11.9849678211826
"1716","211375_s_at","ILF3","3609","interleukin enhancer binding factor 3",1.40494580598552,6.16834122626985,3.89576095062166,0.000533389522837518,0.00127263209438242,-0.692870946608498
"1717","211404_s_at","APLP2","334","amyloid beta precursor like protein 2",-0.245622637022128,5.16923092481149,-0.645801051057289,0.523506709179155,0.55880396217775,-6.71681106077281
"1718","211429_s_at","SERPINA1","5265","serpin family A member 1",-3.01423129433404,5.03424229643114,-5.52887925994375,5.91919111769525e-06,2.85369633199356e-05,3.70935977612947
"1719","211434_s_at","CCRL2","9034","C-C motif chemokine receptor like 2",-1.966376928838,4.33383479466788,-3.80040153079407,0.000689341394941054,0.00158297566062402,-0.940290426853675
"1720","211454_x_at","FKSG49","400949","hepatocellular carcinoma-associated antigen HCA25b",0.256171388366472,6.5812424449168,0.540106900255802,0.593264161875086,0.624982425879364,-6.78025792250646
"1721","211456_x_at","MT1HL1","645745","metallothionein 1H like 1",-2.19334679327089,5.86102925437599,-4.23119483621966,0.000214279264707737,0.000590474670051286,0.190911001349889
"1722","211470_s_at","SULT1C2","6819","sulfotransferase family 1C member 2",-1.94399380644834,4.89240158039387,-4.10909309366079,0.000299106721130762,0.000781043876587894,-0.132973619749212
"1723","211499_s_at","MAPK11","5600","mitogen-activated protein kinase 11",-1.29953285920353,4.33037618650934,-4.51067395703114,9.93714058967577e-05,0.000304372052811237,0.939646329304872
"1724","211509_s_at","RTN4","57142","reticulon 4",0.651904426941197,5.88135141575329,1.19169222505606,0.243083045428665,0.278865090763148,-6.21873061145491
"1725","211529_x_at","HLA-G","3135","major histocompatibility complex, class I, G",-1.87801537043994,5.70533303423624,-5.82180950212621,2.63947721941862e-06,1.45767025099767e-05,4.506443465071
"1726","211576_s_at","SLC19A1","6573","solute carrier family 19 member 1",-2.54470172642693,6.21577897320763,-7.15519537741417,7.2731452055485e-08,7.68630554837677e-07,8.06075510688702
"1727","211596_s_at","LRIG1","26018","leucine rich repeats and immunoglobulin like domains 1",2.95907206719292,4.08250235252718,8.14476281291836,5.73761378944319e-09,8.90874879537776e-08,10.5758149709638
"1728","211597_s_at","HOPX","84525","HOP homeobox",0.281036203714522,6.07755346569229,0.374634896501649,0.710668928710225,0.737226961772456,-6.8572438386545
"1729","211600_at","PTPRO","5800","protein tyrosine phosphatase receptor type O",-1.51189655191337,7.47171302724024,-3.85611193522266,0.00059351694635331,0.00139791593490567,-0.795976425146818
"1730","211628_x_at","FTH1P5","2509","ferritin heavy chain 1 pseudogene 5",-1.94940535201514,11.3247197846487,-6.28374882702096,7.46869985921958e-07,5.17172235534639e-06,5.75452247630943
"1731","211675_s_at","MDFIC","29969","MyoD family inhibitor domain containing",3.03461484204276,3.00465880007658,10.128377904318,5.16669169420262e-11,1.87909318644108e-09,15.2237045375251
"1732","211678_s_at","RNF114","55905","ring finger protein 114",-0.472860306737916,6.22698092334613,-1.47752768381437,0.150357422158554,0.179583702146178,-5.85090449885692
"1733","211685_s_at","NCALD","83988","neurocalcin delta",-0.94247735158309,4.09493696951187,-2.83308053151637,0.00831962374454905,0.0135156221556316,-3.30413833411787
"1734","211702_s_at","USP32","84669","ubiquitin specific peptidase 32",-1.27662376232237,4.31360067604691,-3.68371966195596,0.000941555689781693,0.00206131253777044,-1.24028972157601
"1735","211719_x_at","FN1","2335","fibronectin 1",-2.70616995436113,4.5365553028348,-3.15097589561564,0.00377067910894588,0.00678957696824912,-2.56247295991259
"1736","211724_x_at","MIOS","54468","meiosis regulator for oocyte development",2.17237360085447,5.86974604156384,5.80181630633767,2.78864261444931e-06,1.52544041118318e-05,4.45214789899941
"1737","211727_s_at","COX11","1353","cytochrome c oxidase copper chaperone COX11",1.8959730563123,4.137303263073,4.8688389078397,3.68799600350092e-05,0.000131407236241246,1.90973437744792
"1738","211729_x_at","BLVRA","644","biliverdin reductase A",-4.04353576651378,6.55824064302423,-12.2924044689587,5.35233873729624e-13,5.1446170196345e-11,19.69045642374
"1739","211733_x_at","SCP2","6342","sterol carrier protein 2",1.61249389421935,5.10092625873303,3.4208135632652,0.00188272851070466,0.00373309184563591,-1.90352777187487
"1740","211742_s_at","EVI2B","2124","ecotropic viral integration site 2B",2.41375529277633,3.79290901339919,6.58135709982565,3.34248823686762e-07,2.68262922708441e-06,6.55028872133936
"1741","211748_x_at","PTGDS","5730","prostaglandin D2 synthase",-5.60080116866562,7.83556921928884,-9.84009620253457,9.92217214083513e-11,3.25656983191475e-09,14.5818401986488
"1742","211750_x_at","TUBA1C","84790","tubulin alpha 1c",0.836317599299186,7.97010448313802,1.98735286329218,0.056440380228118,0.0740060765703037,-5.03315571455864
"1743","211755_s_at","ATP5PB","515","ATP synthase peripheral stalk-membrane subunit b",1.16250129754,7.78404563363421,2.64381375877417,0.0131104180434124,0.0200404231886618,-3.72474281956572
"1744","211762_s_at","KPNA2","3838","karyopherin subunit alpha 2",1.54835445592797,5.87894547943365,3.36175138996439,0.00219528732197141,0.00424240063130618,-2.04979778810529
"1745","211771_s_at","POU2F2","5452","POU class 2 homeobox 2",2.55121494609846,5.18065843218262,8.48192301578197,2.48443378039434e-09,4.49760500961971e-08,11.4038509704234
"1746","211784_s_at","SRSF1","6426","serine and arginine rich splicing factor 1",1.63580328376391,5.75783958927005,3.38177682028366,0.00208408467572408,0.00406535304776479,-2.0003249589722
"1747","211800_s_at","USP4","7375","ubiquitin specific peptidase 4",1.7527003571738,6.01975757578309,5.50623522526903,6.301576875452e-06,2.99287833484703e-05,3.64763190145591
"1748","211932_at","HNRNPA3","220988","heterogeneous nuclear ribonucleoprotein A3",2.48247574381496,5.19918031715987,5.76778325834274,3.06236709472843e-06,1.65103014164179e-05,4.35968238105496
"1749","211935_at","ARL6IP1","23204","ADP ribosylation factor like GTPase 6 interacting protein 1",1.10075509984347,5.72504786632206,2.0412698782748,0.0504551603613556,0.0667827811078008,-4.93568721708202
"1750","211936_at","HSPA5","3309","heat shock protein family A (Hsp70) member 5",1.34201990612596,3.72705803399106,3.17220223493618,0.00357269252310893,0.00647931703314949,-2.51154264350235
"1751","211945_s_at","ITGB1","3688","integrin subunit beta 1",2.40890852713729,5.66991449465183,5.67243567244548,3.98229927093435e-06,2.04843312608924e-05,4.10037181572324
"1752","211953_s_at","IPO5","3843","importin 5",2.79012451680653,3.14901327854199,7.05920919409897,9.36331463148536e-08,9.42635939334324e-07,7.81052624685306
"1753","211959_at","IGFBP5","3488","insulin like growth factor binding protein 5",-0.890164496014004,3.36567610454545,-1.95380130050331,0.0604712700489653,0.0789019124717754,-5.09281135013546
"1754","211961_s_at","RAB7A","7879","RAB7A, member RAS oncogene family",0.927091292661075,5.90338179380217,2.55269988387561,0.0162395314163794,0.0242811067881198,-3.92096628556286
"1755","211962_s_at","ZFP36L1","677","ZFP36 ring finger protein like 1",2.30650173549577,5.03003545223098,5.65610204222516,4.16578578555368e-06,2.11272326837691e-05,4.05591571132397
"1756","211964_at","COL4A2","1284","collagen type IV alpha 2 chain",-1.82440451721986,4.71995033301026,-3.37303572687879,0.00213193978060062,0.00414179061322652,-2.02193528284629
"1757","211967_at","TMEM123","114908","transmembrane protein 123",2.11366135809295,5.43534694215595,3.72685120806627,0.000839288055123663,0.00187193694946642,-1.12976466026502
"1758","211986_at","AHNAK","79026","AHNAK nucleoprotein",-2.08708328736189,5.01177464126646,-4.46343508751138,0.00011319905834345,0.000341287975005606,0.812474133013084
"1759","211987_at","TOP2B","7155","DNA topoisomerase II beta",2.52578017472994,5.46410565883464,7.16498626959537,7.08854990276695e-08,7.5905771770478e-07,8.08622104598289
"1760","211988_at","SMARCE1","6605","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1",2.06057605185514,5.71714956435072,4.53060106936369,9.40536758212897e-05,0.000290953784896971,0.993357259670729
"1761","212006_at","UBXN4","23190","UBX domain protein 4",1.31717285371892,3.7190038455271,2.90649539139586,0.00695008988768736,0.0115940135853694,-3.13657194062146
"1762","212012_at","PXDN","7837","peroxidasin",2.5194612775488,4.90678177907567,5.51739449699163,6.1101247140794e-06,2.91567062301874e-05,3.67805364706343
"1763","212018_s_at","RSL1D1","26156","ribosomal L1 domain containing 1",1.16471444246584,5.11306082822865,2.67774575192145,0.0120958031859374,0.0187019369826232,-3.65059753801623
"1764","212021_s_at","MKI67","4288","marker of proliferation Ki-67",1.71510893093916,5.22474397817736,4.93525155542541,3.06758028714594e-05,0.000112267741654922,2.09044804716992
"1765","212027_at","RBM25","58517","RNA binding motif protein 25",0.582854797076312,4.64542823959338,1.22742698649919,0.229573367800315,0.26449420257131,-6.17658715460198
"1766","212043_at","TGOLN2","10618","trans-golgi network protein 2",0.920562394458594,7.4107437818543,2.19897909392201,0.0360411512929768,0.0494387114406209,-4.63962751375905
"1767","212055_at","TPGS2","25941","tubulin polyglutamylase complex subunit 2",1.89837270876461,4.47246953752153,4.93246287701321,3.09140161250627e-05,0.000112941070675908,2.08285620900263
"1768","212058_at","U2SURP","23350","U2 snRNP associated SURP domain containing",1.49526780728083,4.66824476766395,3.34215503267513,0.00230963185341894,0.00442990260655381,-2.09808803499761
"1769","212066_s_at","USP34","9736","ubiquitin specific peptidase 34",2.90989352433577,5.93619944898382,6.11274886760175,1.18957800485687e-06,7.57464732745612e-06,5.29411398748087
"1770","212067_s_at","C1R","715","complement C1r",-1.28804945106991,4.93503430928755,-3.39600308065621,0.00200840753941868,0.00394355118513289,-1.96510308413291
