"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-72187","mRNA 3'-end processing","14/1194","58/10571",0.0043439248827039,0.0429641320429933,0.0339726362125939,"SYMPK/DDX39A/CHTOP/CDC40/CSTF3/SRSF6/SRSF1/SRSF5/SRSF7/THOC7/SARNP/CPSF3/SLU7/SRSF3",14
"R-HSA-114452","Activation of BH3-only proteins","9/1194","30/10571",0.00458352328885056,0.044053260356482,0.0348338327089169,"BCL2L11/YWHAZ/TFDP2/PMAIP1/BID/PPP3CC/YWHAE/YWHAQ/YWHAB",9
"R-HSA-948021","Transport to the Golgi and subsequent modification","33/1194","184/10571",0.00466534788703122,0.044053260356482,0.0348338327089169,"KDELR1/SEC31A/GOLGB1/COPB2/CAPZA2/COPB1/CNIH1/USO1/ST6GAL1/NSF/BET1/SEC24B/MGAT2/COG5/MAN2A1/RAB1A/FOLR1/TUBA1C/SPTBN1/TUBA4A/TUBA1B/TUBB2B/SPTAN1/SEC16A/MAN1A2/DYNC1LI1/LMAN2L/COPZ1/DCTN4/SEC22C/ANKRD28/TMED10/GOLGA2",33
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","11/1194","41/10571",0.00467772546756923,0.044053260356482,0.0348338327089169,"SYMPK/EIF4E/RANBP2/NUP153/NUP133/NUP205/NUP50/NUP107/SEH1L/CPSF3/NUP58",11
"R-HSA-5625970","RHO GTPases activate KTN1","5/1194","11/10571",0.00469094353260209,0.044053260356482,0.0348338327089169,"RHOA/KIF5B/RAC1/KLC1/KIF5A",5
"R-HSA-141405","Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components","7/1194","20/10571",0.00473241975393487,0.044053260356482,0.0348338327089169,"CDC23/MAD2L1/BUB1B/ANAPC5/CDC16/ANAPC7/ANAPC16",7
"R-HSA-141430","Inactivation of APC/C via direct inhibition of the APC/C complex","7/1194","20/10571",0.00473241975393487,0.044053260356482,0.0348338327089169,"CDC23/MAD2L1/BUB1B/ANAPC5/CDC16/ANAPC7/ANAPC16",7
"R-HSA-6803204","TP53 Regulates Transcription of Genes Involved in Cytochrome C Release","7/1194","20/10571",0.00473241975393487,0.044053260356482,0.0348338327089169,"PMAIP1/BID/TRIAP1/STEAP3/BNIP3L/TP53INP1/ZNF420",7
"R-HSA-9603798","Class I peroxisomal membrane protein import","7/1194","20/10571",0.00473241975393487,0.044053260356482,0.0348338327089169,"PEX11B/ABCD3/PEX3/PEX2/PXMP2/ATAD1/ACBD5",7
"R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC","8/1194","25/10571",0.00479981240007656,0.0443544707919483,0.035072006088919,"CCT8/CCT4/CCT2/CCT5/TUBA1C/TUBA4A/TUBA1B/TUBB2B",8
"R-HSA-68949","Orc1 removal from chromatin","16/1194","71/10571",0.00494355456061434,0.0453517396647663,0.0358605674076601,"PSMB7/PSMB1/PSME3/PSMC2/PSMA2/PSMA1/PSMC6/PSMD12/PSMD6/CUL1/MCM7/PSMC5/PSMD14/CCNA2/MCM5/PSMD10",16
"R-HSA-5676590","NIK-->noncanonical NF-kB signaling","14/1194","59/10571",0.00511739326314639,0.0466087760513908,0.0368545323230005,"PSMB7/PSMB1/PSME3/PSMC2/PSMA2/PSMA1/PSMC6/PSMD12/PSMD6/CUL1/UBA3/PSMC5/PSMD14/PSMD10",14
"R-HSA-5696399","Global Genome Nucleotide Excision Repair (GG-NER)","18/1194","84/10571",0.00524280460231622,0.0472948214516382,0.0373970027442487,"PCNA/CUL4A/COPS5/COPS3/GTF2H1/COPS2/RFC5/CCNH/PARP2/POLE2/UBE2I/SUMO1/POLE3/CETN2/CDK7/PIAS1/RAD23B/CHD1L",18
"R-HSA-176033","Interactions of Vpr with host cellular proteins","10/1194","36/10571",0.00526743272091705,0.0472948214516382,0.0373970027442487,"RANBP2/KPNA1/NUP153/NUP133/SLC25A6/NUP205/NUP50/NUP107/SEH1L/NUP58",10
